id,listing_url,name,picture_url,host_name,host_since,host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,price,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
42479237,https://www.airbnb.com/rooms/42479237,Canal View Suite in Center + bike +parking option,https://a0.muscache.com/pictures/b184e533-e408-46e6-a5e1-ff895bd7a4dd.jpg,Willem,2016-05-25,t,t,Centrum-West,52.36912,4.88225,Private room in townhouse,Private room,2,$135.00,2,132,4.96,4.95,4.95,4.98,5.0,4.98,4.9
42481028,https://www.airbnb.com/rooms/42481028,Cozy Houseboat in Centre of Amsterdam,https://a0.muscache.com/pictures/71d0689a-93af-4dfc-ba3f-5b6d0bf83819.jpg,Enea,2020-02-23,f,f,Centrum-Oost,52.36833,4.93082,Private room in houseboat,Private room,1,$55.00,1,11,4.73,4.91,4.55,4.91,4.91,4.55,4.73
42482030,https://www.airbnb.com/rooms/42482030,Spacious and comfortable 3-story house for rent,https://a0.muscache.com/pictures/74356750-8746-4075-bed0-d366fdb0a257.jpg,Lise-Lotte,2012-12-23,f,f,De Aker - Nieuw Sloten,52.35178,4.7862,Entire home,Entire home/apt,5,$175.00,14,0,,,,,,,
42482504,https://www.airbnb.com/rooms/42482504,Spacious room with private bathroom Rai Centre,https://a0.muscache.com/pictures/miso/Hosting-42482504/original/aeb8fc68-b331-43ce-b626-9f4461118720.jpeg,Peter,2019-11-14,f,t,De Pijp - Rivierenbuurt,52.34069,4.90603,Private room in rental unit,Private room,2,$66.00,2,93,4.69,4.75,4.72,4.73,4.84,4.66,4.57
42488977,https://www.airbnb.com/rooms/42488977,Brand new vintage loft house,https://a0.muscache.com/pictures/miso/Hosting-42488977/original/1dbda609-eef0-4a05-9175-7aaec0670535.jpeg,Frank,2014-03-24,f,t,Bos en Lommer,52.37605,4.849,Entire rental unit,Entire home/apt,2,$175.00,5,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5
42510492,https://www.airbnb.com/rooms/42510492,Central spacious & light appartement with terrace,https://a0.muscache.com/pictures/cb4d2c6a-8961-40f5-8301-828d6b328d56.jpg,Rosa Lynn,2018-09-18,f,t,De Baarsjes - Oud-West,52.36549,4.87887,Entire rental unit,Entire home/apt,4,$400.00,3,11,4.36,4.36,4.27,5.0,4.82,5.0,4.18
42510929,https://www.airbnb.com/rooms/42510929,Cosy and light bedroom in Amsterdam West,https://a0.muscache.com/pictures/miso/Hosting-42510929/original/5268b38c-fb93-4f3b-9816-893692feb334.jpeg,Ambra & Tarik,2014-12-16,t,t,Bos en Lommer,52.3815,4.85271,Private room in rental unit,Private room,2,$74.00,1,65,4.95,4.98,5.0,4.98,5.0,4.82,4.94
42530726,https://www.airbnb.com/rooms/42530726,"Bright, clean and stylish apartment in ''de pijp''",https://a0.muscache.com/pictures/79e0bde9-5bb0-48d9-8e6b-8498fe625db8.jpg,Tommy,2014-05-30,t,t,De Pijp - Rivierenbuurt,52.35513,4.90071,Entire rental unit,Entire home/apt,4,$235.00,1,55,4.93,4.93,4.87,4.89,4.8,4.95,4.76
42550739,https://www.airbnb.com/rooms/42550739,Urban Oasis Ground Floor House,https://a0.muscache.com/pictures/fe23b5e9-62d7-4ccf-9cb3-c0317428da50.jpg,Manon,2013-12-29,t,t,De Pijp - Rivierenbuurt,52.35872,4.88911,Entire rental unit,Entire home/apt,4,$320.00,5,24,4.96,4.88,4.88,5.0,5.0,5.0,4.63
42560588,https://www.airbnb.com/rooms/42560588,Cozy apartment at center of Amsterdam big balcony,https://a0.muscache.com/pictures/9dc4156b-4cc0-4c9e-84ab-df853c4e9959.jpg,Burak,2016-11-03,t,t,Westerpark,52.37446,4.87129,Entire rental unit,Entire home/apt,4,$110.00,6,19,4.89,4.95,4.95,4.95,4.95,4.74,4.79
42595123,https://www.airbnb.com/rooms/42595123,Spacious appartement @ the waterfront in East!,https://a0.muscache.com/pictures/1916be67-9b7b-417f-a72a-105a959906a6.jpg,Eveline,2013-06-30,f,t,Oud-Oost,52.35633,4.92687,Entire rental unit,Entire home/apt,2,$140.00,1,9,4.44,4.44,4.33,4.67,4.89,4.44,4.33
42601773,https://www.airbnb.com/rooms/42601773,Perfect place for plant and cat lovers.,https://a0.muscache.com/pictures/miso/Hosting-42601773/original/14f32697-9b4b-4067-bad0-ed4fafaffa81.jpeg,Emma,2014-06-12,f,t,De Pijp - Rivierenbuurt,52.348312,4.906815,Entire condo,Entire home/apt,4,$250.00,14,0,,,,,,,
42617346,https://www.airbnb.com/rooms/42617346,Vorstelijk verblijven in de bruisende Pijp?,https://a0.muscache.com/pictures/e7dd905f-4346-4337-9762-900d8b864743.jpg,Kris,2019-07-08,f,t,De Pijp - Rivierenbuurt,52.35335,4.89065,Entire rental unit,Entire home/apt,2,$190.00,3,4,5.0,5.0,5.0,4.75,5.0,5.0,5.0
42622277,https://www.airbnb.com/rooms/42622277,Amazing & Super Design Apartment at Sloterpark!,https://a0.muscache.com/pictures/291a2422-d5e6-4906-8192-dc2d1bfec6a9.jpg,Loek,2017-03-28,f,t,Geuzenveld - Slotermeer,52.37285,4.83154,Entire rental unit,Entire home/apt,2,$125.00,1,3,5.0,4.67,4.67,4.67,5.0,5.0,4.67
42636119,https://www.airbnb.com/rooms/42636119,Lovely and big family house close to city centre,https://a0.muscache.com/pictures/3eec27bb-ec86-4b8e-a43d-ccc141ab2b0b.jpg,Steven,2016-10-14,f,t,IJburg - Zeeburgereiland,52.35674,4.99956,Entire townhouse,Entire home/apt,4,$200.00,7,0,,,,,,,
42658926,https://www.airbnb.com/rooms/42658926,Luxurious bright 200sqm house in city centre!,https://a0.muscache.com/pictures/acc0e33e-ff60-47ee-86a0-f33a53a23264.jpg,Neal Estate,2012-12-21,t,t,Centrum-West,52.37633,4.89119,Entire home,Entire home/apt,6,"$1,250.00",7,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0
42661731,https://www.airbnb.com/rooms/42661731,"Canal-view home, right in the heart of Amsterdam.",https://a0.muscache.com/pictures/miso/Hosting-42661731/original/b99c9796-c9db-4429-86ad-26457bce23fc.png,Dana & Hugo,2016-01-07,t,t,Centrum-West,52.36786,4.87736,Entire rental unit,Entire home/apt,4,$271.00,4,12,5.0,5.0,4.83,5.0,5.0,5.0,5.0
42683484,https://www.airbnb.com/rooms/42683484,Lovely cosy stay for two in hip West,https://a0.muscache.com/pictures/miso/Hosting-42683484/original/c6bccabd-18bc-4d36-a7d7-782f07298055.jpeg,Zico,2018-04-09,f,t,Bos en Lommer,52.38192,4.84902,Entire rental unit,Entire home/apt,2,$155.00,1,5,4.8,4.8,4.8,4.8,5.0,4.8,4.8
42706465,https://www.airbnb.com/rooms/42706465,Fresh Jordaan studio on Prinsengracht,https://a0.muscache.com/pictures/6515bb4a-0421-4c62-af95-a2d475c94352.jpg,Sjors,2011-02-22,f,t,Centrum-West,52.37265,4.88417,Private room in guest suite,Private room,2,$110.00,2,0,,,,,,,
42728862,https://www.airbnb.com/rooms/42728862,the niu Fender,https://a0.muscache.com/pictures/e1bfa8fe-3a81-4e82-a12a-16e2aaa108cb.jpg,The Niu Fender,2020-03-05,f,t,Oostelijk Havengebied - Indische Buurt,52.36785,4.94538,Room in hotel,Private room,2,$174.00,1,95,4.5,4.66,4.63,4.61,4.29,4.13,4.27
42730285,https://www.airbnb.com/rooms/42730285,Deluxe Studio Mercedesbnb Amsterdam,https://a0.muscache.com/pictures/91f09c3a-e858-4ad4-b26a-176f243ce884.jpg,Isabel,2017-07-31,t,t,Centrum-West,52.38029,4.88731,Private room in bed and breakfast,Private room,2,$182.00,1,4,4.5,4.5,4.5,3.75,4.0,5.0,4.25
42801703,https://www.airbnb.com/rooms/42801703,Luxury canal view room (self check-in possible),https://a0.muscache.com/pictures/586ddc98-e698-4d9b-9eb1-57fa1d9c7fac.jpg,Maikel,2020-03-09,t,t,Centrum-West,52.37493,4.88893,Private room in bed and breakfast,Private room,2,$246.00,2,55,5.0,4.98,4.96,5.0,4.98,4.98,4.91
42834134,https://www.airbnb.com/rooms/42834134,THE LITTLE LOFT 2 private apartment in city center,https://a0.muscache.com/pictures/f32bbc7f-4e37-4581-ae84-dfd36b5887e0.jpg,Lenneke,2012-01-02,t,t,Centrum-Oost,52.3675,4.89768,Private room in loft,Private room,2,$119.00,3,73,4.84,4.95,4.71,4.95,4.85,4.97,4.75
