address,id,lat,lng,location,name,subCategory,details,reviews
10 rue des Immeubles Industriels,87572,48.84953114483,2.3928544226342,Paris,Arcade Street,Arcade,http://tour-pedia.org/api/getPlaceDetails?id=87572,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87572
Cour Bérard,91835,48.854308646341,2.3662394285202,Paris,#Appartement4,Arcade,http://tour-pedia.org/api/getPlaceDetails?id=91835,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91835
Parc de la Villette,83573,48.890631905558,2.3900761307413,Paris,Pavillon Paul Delouvrier,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=83573,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83573
7 rond-point des Champs-Élysées,83609,48.868614071405,2.3088401556015,Paris,Artcurial,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=83609,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83609
60 Rue de Bassano,84235,48.871659203246,2.3003911972046,Paris,Espace Culturel Louis Vuitton,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=84235,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84235
2 Rue Charles Nodier,84982,48.884372979613,2.3449059296629,Paris,Marché Saint-Pierre,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=84982,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84982
48 Rue Vieille du Temple,85938,48.858238266037,2.358552493322,Paris,L'Espace des Blancs-Manteaux,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=85938,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85938
7bis rue René Goscinny,87863,48.830801685139,2.3801647866044,Paris,Galerie Itinerrance,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=87863,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87863
12 rue Cantagrel,88238,48.823472446056,2.3764735307265,Paris,Cité-Refuge De L'Armée Du Salut Le Corbusier,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=88238,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88238
Berges de Seine,88861,48.862290116178,2.2987466597392,Paris,Photoquai,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=88861,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88861
,90031,48.886913299561,2.3470764160156,Paris,La Splendens Factory,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=90031,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90031
91 Rue De l'assomption,91773,48.855155944824,2.2669901847839,Paris,fondation hippocrene,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=91773,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91773
Place Georges Pompidou,83523,48.860592808297,2.3524475097656,Paris,Centre Pompidou - Musée National d'Art Moderne,Art Museum,http://tour-pedia.org/api/getPlaceDetails?id=83523,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83523
5 Rue de Thorigny,83596,48.85950579824,2.3620820045471,Paris,Musée National Picasso,Art Museum,http://tour-pedia.org/api/getPlaceDetails?id=83596,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83596
2 Impasse Lebouis,83612,48.836886515133,2.3220049379276,Paris,Fondation Henri Cartier-Bresson,Art Museum,http://tour-pedia.org/api/getPlaceDetails?id=83612,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83612
11 Rue Payenne,84593,48.858303348474,2.3619621581951,Paris,Institut Suédois | Svenska Institutet i Paris,Art Museum,http://tour-pedia.org/api/getPlaceDetails?id=84593,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84593
,85203,48.831186,2.322225,Paris,La Maison D'emile Zola,Art Museum,http://tour-pedia.org/api/getPlaceDetails?id=85203,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85203
84 rue de l aqueduc,86134,48.884137,2.3674172333333,Paris,Moitie,Art Museum,http://tour-pedia.org/api/getPlaceDetails?id=86134,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86134
Place Hannah Arendt,86826,48.877717,2.385852,Paris,FRAC Île-de-France — Le Plateau,Art Museum,http://tour-pedia.org/api/getPlaceDetails?id=86826,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86826
11 Avenue du Président Wilson,90164,48.864397157594,2.2977840900421,Paris,Musée d'Art Moderne (MAM),Art Museum,http://tour-pedia.org/api/getPlaceDetails?id=90164,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90164
,90249,48.832230015569,2.3892797565994,Paris,Les Salons Venitiens,Art Museum,http://tour-pedia.org/api/getPlaceDetails?id=90249,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90249
17 avenue d'Iéna,83758,48.866173067807,2.2944579342768,Paris,Goethe Institut,Arts & Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=83758,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83758
43 rue du Borrégo,88466,48.873452199177,2.4017656752526,Paris,MJC Les Hauts de Belleville,Arts & Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=88466,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88466
,88977,48.840319044027,2.4353663971732,Paris,Odyssea Paris,Arts & Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=88977,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88977
Route de la muette,88978,48.878239745943,2.2609210481552,Paris,Club Hippique Jardin D'acclimatation,Arts & Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=88978,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88978
11 avenue du Tremblay,84370,48.83219973202,2.4528018467804,Paris,"INSEP - Institut National Du Sport, De L'Expertise Et De La Performance",Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=84370,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84370
Route des Moulins,85186,48.866716249696,2.2366978332793,Paris,Polo de Paris,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=85186,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85186
Parc Suzanne Lenglen,87005,48.830769118593,2.270565032959,Paris,Centre Sportif Suzanne Lenglen,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=87005,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87005
,89526,48.835141373125,2.4441515093418,Paris,Citcuit Velo Vincenne,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=89526,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89526
,89802,48.831040907071,2.4492322388681,Paris,Bois De Vincennes - Carrière Saint-Hubert,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=89802,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89802
Bois de Boulogne,89813,48.867291823363,2.263374976395,Paris,Parcours de Footing,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=89813,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89813
Bagatelle,90598,48.872662891756,2.2468369138677,Paris,Terrains de Rugby de Bagatelle,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=90598,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90598
,90869,48.877784608004,2.2687850569268,Paris,Gymboree,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=90869,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90869
,90933,48.867615428664,2.2444154638546,Paris,Terrain De Bagatelle,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=90933,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90933
polo de paris,91059,48.866323925483,2.2358679771423,Paris,Salle de sport du Polo de Paris,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=91059,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91059
,91097,48.873036641098,2.2608496256433,Paris,ASCBB,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=91097,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91097
,91129,48.875459,2.28379,Paris,Sweatboxing,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=91129,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91129
Roland Garros,91247,48.847501522976,2.2481161058449,Paris,Roland Garros ATP Players Lounge,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=91247,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91247
25 Avenue D'Ivry,91574,48.820311866396,2.3701598673463,Paris,Salle spécifique Carpentier,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=91574,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91574
2-16 rue des Cévennes,84317,48.84416670305,2.2764113365477,Paris,Studios Rive Gauche,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=84317,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84317
48 rue la Boétie,84942,48.873956231886,2.3131628217196,Paris,Fédération Nationale du Crédit Agricole,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=84942,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84942
Journal le Monde,85581,48.829451275481,2.3481292378003,Paris,Auditorium du Monde,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=85581,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85581
,86192,48.881019035659,2.3670826573053,Paris,IBS Consulting,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=86192,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86192
9 avenue Gabriel,86366,48.867311982804,2.3178148269653,Paris,Studio Gabriel,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=86366,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86366
,87470,48.881773,2.289382,Paris,GroupM - Salle Central Park,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=87470,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87470
,87565,48.873520433737,2.3034000323997,Paris,Pathe Distribution...,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=87565,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87565
7 rue Scribe,87752,48.871111070135,2.3300971342626,Paris,Bloomberg,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=87752,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87752
32 rue fontaine,88718,48.881560775378,2.3341736197472,Paris,Sam and Don Agency,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=88718,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88718
"37, Rue Saint-Maur",89248,48.861403179554,2.3808142963917,Paris,21 Juin,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=89248,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89248
,89570,48.873512,2.300466,Paris,Paris-Ile De France Capitale Economique,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=89570,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89570
,89589,48.868813229885,2.275541100258,Paris,Hall 6,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=89589,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89589
"5 Rue de Lobau, 75004 Paris",89712,48.856015967161,2.352973875279,Paris,Mairie de Paris - Auditorium,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=89712,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89712
,89919,48.848651572984,2.3506798372253,Paris,Google Atmosphere,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=89919,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89919
,90020,48.831534034908,2.3405465624662,Paris,St Germain Des Pres A&B,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=90020,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90020
42 Rue Du Borrego,90100,48.873625404649,2.4019507922519,Paris,AFCI (OFII),Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=90100,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90100
2ème Étage,90413,48.830364,2.376773,Paris,Salle Grand Place,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=90413,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90413
8 Rue Rasselins,90476,48.853462196533,2.4104194949189,Paris,Liberty Rock Studio,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=90476,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90476
,90479,48.83322184004,2.2689785132142,Paris,Auditorium Bytel,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=90479,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90479
32 Rue Guersant,90493,48.881732363118,2.289175953398,Paris,Black Room,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=90493,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90493
14 Rue Saint-Fiacre,90614,48.870480692164,2.345860004425,Paris,Le Saint-Fiacre,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=90614,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90614
196 rue saint martin,90726,48.863349181451,2.3523922008743,Paris,espace saint martin,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=90726,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90726
,90730,48.857487,2.384456,Paris,Dojo Studio,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=90730,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90730
73 Rue De Grenelle,91138,48.855064512751,2.3238748617791,Paris,Istituto Italiano Di Cultura,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91138,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91138
54 rue de Seine,91155,48.852911393389,2.3368561118909,Paris,Studio Acousti,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91155,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91155
17 Rue Gazan,91172,48.823392,2.34079,Paris,Centre Cournot,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91172,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91172
,91178,48.827407,2.336102,Paris,Salle Berlin Pie,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91178,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91178
,91219,48.852729264971,2.3050435827432,Paris,Amphi Louis,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91219,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91219
120 rue La Fayette,91309,48.877990352505,2.3522136060235,Paris,Espace La Fayette,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91309,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91309
7 PLACE DE FONTENOY,91312,48.849072793413,2.305980160371,Paris,Hall Miro III,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91312,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91312
98 Ter Rue Des Haies,91420,48.855555,2.40415,Paris,Alphasound,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91420,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91420
,91423,48.867043,2.292048,Paris,Espace Hamelin - salle Curie,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91423,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91423
,91482,48.887899,2.356799,Paris,Cfa Stephenson,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91482,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91482
,91714,48.879107,2.28349,Paris,Bagatelle,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91714,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91714
3 rue Mazagran,91740,48.870587,2.351138,Paris,orange partner,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91740,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91740
,91744,48.887743965397,2.3230063500104,Paris,Espace Batignolles,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91744,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91744
,91762,48.849618,2.283265,Paris,eTail congress,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91762,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91762
,91768,48.863001,2.30761,Paris,City Lab,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91768,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91768
"12, rue Marceau",91771,48.866114,2.300008,Paris,Adobe Digital Summit,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91771,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91771
,91830,48.859427,2.316608,Paris,ICCO PR SUMMIT,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91830,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91830
,91895,48.835075,2.327788,Paris,Uneville Studio,Auditorium,http://tour-pedia.org/api/getPlaceDetails?id=91895,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91895
99 rue Oberkampf,83355,48.8654975,2.3766887,Paris,Mécano-Bar,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83355,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83355
11 Quai François Mauriac,83383,48.833382225428,2.3792588710785,Paris,Le Batofar,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83383,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83383
16 rue des Quatre Vents,83388,48.851820299809,2.3377395841813,Paris,The Moose,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83388,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83388
23 rue Gabrielle,83409,48.885773,2.34061,Paris,Le Rendez-Vous des Amis,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83409,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83409
16 rue Dufrénoy,83416,48.865932121219,2.2721822450395,Paris,Oum El Banine,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83416,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83416
10 Rue Mouffetard,83421,48.844554,2.349542,Paris,Le Requin Chagrin,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83421,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83421
5 rue Trousseau,83439,48.8511579,2.3786311,Paris,The Bottle Shop,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83439,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83439
8 rue de Belleville,83446,48.872475101027,2.3780466634939,Paris,Aux Folies,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83446,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83446
"16, rue des Dames",83780,48.885085,2.325222,Paris,Lush Bar,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83780,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83780
163 avenue de Suffren,83784,48.845764962508,2.3098094894535,Paris,Le Cristal,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83784,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83784
80 Quai de Jemmapes,83793,48.872576587867,2.365665435791,Paris,Le Comptoir Général,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83793,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83793
74 rue de la Roquette,83794,48.855902944204,2.3752862345613,Paris,Les Furieux,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83794,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83794
8 Boulevard Montmartre,83796,48.871615786505,2.3423790813692,Paris,Café Oz,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83796,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83796
"40, Rue de Clignancourt",83800,48.887048,2.3475959308034,Paris,La Chope du Château Rouge,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83800,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83800
18 rue Alibert,83805,48.871718024516,2.36778651759,Paris,Le Carillon,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83805,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83805
2 rue de Passy,83808,48.858557,2.284398,Paris,Le Passy,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83808,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83808
15 rue de Sévigné,83828,48.856357570993,2.3625755310059,Paris,Le Piment,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83828,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83828
49 rue Jean-Pierre Timbaud,83857,48.866874416968,2.3738837242126,Paris,UFO Bar,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83857,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83857
26 Pl. de la Nation,83889,48.847389044857,2.3967680098835,Paris,The Irish Corner,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83889,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83889
2 rue Valette,83892,48.848121658557,2.3471311769133,Paris,Le Saint Hilaire,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83892,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83892
32 rue des Moines,83900,48.889029,2.319552,Paris,Le Zinc Café,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83900,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83900
37 Rue des Abbesses,83908,48.885113,2.337205,Paris,Le Vrai Paris,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83908,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83908
34 Rue Titon,83911,48.852908,2.386238,Paris,Café Titon,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83911,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83911
10 Rue Oberkampf,83958,48.863131208948,2.3684896342768,Paris,Le Kitch,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83958,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83958
23 Avenue Simón Bolívar,84011,48.8748812,2.382555,Paris,Le Faitout,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84011,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84011
Place des Abbesses,84024,48.884767953576,2.3379048059763,Paris,Le Saint Jean,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84024,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84024
8 Passage Josset,84042,48.852729230887,2.3765012839984,Paris,Le Motel,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84042,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84042
"133, Avenue Emile-Zola",84055,48.846856,2.293631,Paris,Le Cosmos,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84055,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84055
81 Avenue Gambetta,84108,48.865041,2.398658,Paris,Café Gambetta,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84108,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84108
16 rue de la Butte-aux-Cailles,84115,48.8279062549,2.3511000924898,Paris,Sputnik,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84115,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84115
126 rue Oberkampf,84120,48.866327,2.379881,Paris,Le styx,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84120,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84120
15 rue de la Butte aux Cailles,84132,48.827721,2.349955,Paris,Chez Michel,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84132,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84132
"25, rue Corentin Cariou",84139,48.897014,2.384871,Paris,Les pierres qui roulent,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84139,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84139
21 quai de Montebello,84146,48.852289685788,2.348163003051,Paris,Cafe Panis,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84146,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84146
46 rue du Faubourg Saint-Denis,84166,48.87156,2.353579,Paris,Le Mauri'7,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84166,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84166
7 Rue Sainte-Croix de la Bretonnerie,84194,48.857956,2.356663,Paris,La Panfoulia,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84194,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84194
27 Rue de Cotte,84202,48.850129,2.378135,Paris,Le Troll Café,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84202,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84202
74 Rue des Martyrs,84206,48.882158723123,2.3395299911499,Paris,La Fourmi,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84206,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84206
59 boulevard de Montparnasse,84233,48.843920219757,2.3231713043,Paris,La Marine,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84233,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84233
88 rue Lepic,84237,48.8873343,2.336192,Paris,Autour du Moulin,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84237,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84237
Pl. Octave Chanute,84270,48.866521,2.406241,Paris,Le Country Bar,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84270,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84270
13 rue de la Butte aux Cailles,84278,48.827721725,2.350179,Paris,La Taverne de la Butte,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84278,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84278
61 rue Réaumur,84287,48.866758346556,2.350961,Paris,Café Lazar,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84287,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84287
307 Rue du Faubourg Saint-Antoine,84296,48.848909895525,2.3927144414822,Paris,Extra Old Café,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84296,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84296
168 Boulevard Diderot,84297,48.847854250315,2.3927664756775,Paris,La Mère Pouchet,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84297,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84297
1 Rue Ramey,84331,48.886953149323,2.3476779003661,Paris,Au Clair de Lune,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84331,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84331
149 boulevard Voltaire,84338,48.85546812563,2.3842692375183,Paris,Café Léopard,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84338,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84338
103 rue Julien Lacroix,84368,48.873050848782,2.3819764147866,Paris,Culture Rapide,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84368,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84368
11 Rue de la Butte aux Cailles,84397,48.827778,2.350402,Paris,Le Merle Moqueur,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84397,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84397
108 boulevard de Belleville,84427,48.870417178803,2.3780250549316,Paris,La Cantine de Belleville,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84427,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84427
3 avenue des Gobelins,84429,48.838371,2.350669,Paris,Verse Toujours,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84429,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84429
100 Rue Legendre,84501,48.887520875756,2.3203034970657,Paris,La Legende,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84501,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84501
75 avenue de Saint-Ouen,84503,48.892475,2.327377,Paris,Le Bar belge,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84503,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84503
