address,id,lat,lng,location,name,,,
,67986,51.484385170017,-0.022367099380839,London,The Ahoy Centre Se8,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=67986,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=67986
,68045,51.536380128182,-0.12852753479539,London,St Pancras Cruising Club,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=68045,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=68045
Greenwich,68258,51.496255174327,0.014382988119512,London,Mudlarks Boulevard,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=68258,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=68258
,69766,51.500553,0.07082,London,Grimsby Grove,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=69766,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=69766
,70800,51.500467884448,-0.017502797594453,London,South Quay,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=70800,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=70800
,71001,51.46994683996,-0.18322059556641,London,"Thames Path, Imperial Wharf",Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=71001,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=71001
,71224,51.474696025072,-0.27169413477028,London,Chiswick Marina,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=71224,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=71224
,71288,51.465042897102,-0.18297920320757,London,Thames River Walk,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=71288,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=71288
,71317,51.510674906384,-0.044536961965326,London,Thames Yacht Pier,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=71317,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=71317
11c South Crescent,71956,51.518634418732,-0.0025863879401763,London,Cody Dock,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=71956,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=71956
,73088,51.491169857034,-0.037317737260853,London,South Dock,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=73088,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=73088
,73093,51.473701642542,-0.18280011735527,London,Imperial Wharf Marina,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=73093,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=73093
Chiswick Wharf,74769,51.483006014906,-0.25074355875208,London,Chiswick Wharf,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=74769,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=74769
Rainville Rd,75008,51.482709171516,-0.22397518157959,London,Dorset Wharf,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=75008,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=75008
,76042,51.587467,-0.486243,London,Wide Water Lock 86,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=76042,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=76042
,78319,51.515154126566,-0.034936699137347,London,Salmon Lane Lock,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=78319,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=78319
"Gate 14, Basin South, Woolwich Manor Way",78380,51.504802518485,0.076282024383545,London,Gallions Point Marina,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=78380,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=78380
,78717,51.56792837196,-0.25260269488243,London,Wembley Sailing Club,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=78717,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=78717
Minshull Place,79274,51.413281,-0.026271,London,Хата Игорька и Ани,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=79274,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=79274
,81526,51.494753,0.068622,London,Tall Ships,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=81526,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=81526
,82599,51.456868168656,-0.026113321455567,London,Anchor & Swallow,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=82599,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=82599
Putney Embankment,82688,51.467851484918,-0.21748834034247,London,Imperial College Boathouse,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=82688,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=82688
Ibis Ln,82715,51.474680773548,-0.27088165283203,London,Quintin & Westminster University Boat Club (QBC),Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=82715,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=82715
Gracechurch St.,36087,51.512731649882,-0.083816631505715,London,Leadenhall Market,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=36087,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36087
Palace of Westminster,40466,51.500621802518,-0.12612819671631,London,Westminster Hall,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=40466,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40466
107 Brook Road,44796,51.562403827972,-0.23757243739662,London,Paddock Bunker,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=44796,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=44796
Hampstead Way,45994,51.568974401973,-0.18229365348816,London,North End Tube Station (Disused),Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=45994,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=45994
Tower Hill,46367,51.507941142609,-0.076217651367188,London,Royal Armouries at The Tower of London,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=46367,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=46367
The Broadway,47603,51.579753983162,-0.1236779987812,London,The Clock Tower,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=47603,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=47603
Kew Gardens,48485,51.472981175595,-0.30090469136769,London,Queen Charlotte's Cottage,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=48485,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=48485
"158 twickenham road, isleworth",48725,51.467306383901,-0.32936349936407,London,Van Gogh's house,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=48725,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=48725
Bury St.,49741,51.578079659297,-0.42842883296182,London,Manor Farm,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=49741,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=49741
,50468,51.50495656086,-0.21643178222494,London,Thames Water Tower,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=50468,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=50468
Heygate Estate,53694,51.493247847985,-0.096087455749512,London,Heygate Estate,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=53694,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=53694
Outside Earls Court tube,53944,51.492069228724,-0.19307278996914,London,Earls Court Police Box,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=53944,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=53944
Regents Park Rd.,54086,51.542998893096,-0.15505313873291,London,Disused Primrose Hill Railway Station,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=54086,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=54086
Green Lanes,54970,51.5761627404,-0.097460746765137,London,Harringay Arena (Site of),Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=54970,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=54970
Archway Road,56075,51.577142880296,-0.14481246471405,London,Parkland Walk Highgate Tunnels,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=56075,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=56075
,57012,51.40865847778,-0.30642118643048,London,The Coronation Stone,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=57012,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=57012
East Sheen Avenue,57829,51.461947,-0.262817,London,Little bit Of Bootle In Sheen,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=57829,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=57829
,58017,51.612278,-0.281116,London,Canons Gate Pillars,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=58017,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=58017
,58266,51.463400115173,-0.38780159633693,London,Jalaram Temple,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=58266,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=58266
,58386,51.511831460391,-0.37399955334327,London,Vishwa Hindu Temple,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=58386,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=58386
"Haringey, London N17 7NX",58712,51.600099,-0.083165,London,Eddy's House,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=58712,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=58712
Waxwell Lane,59004,51.602026016228,-0.38705348968506,London,Wax Well,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=59004,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=59004
2 Willow Road,59048,51.55727208105,-0.16926683867302,London,2 Willow,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=59048,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=59048
Merton Abbey Mills,59299,51.414156752273,-0.18133878707886,London,Chapter House Ruins - Merton Priory,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=59299,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=59299
,59373,51.464448615714,-0.29233932495117,London,Fcxhfc,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=59373,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=59373
Copthall Road Park,59524,51.570114743016,-0.45424818992615,London,Pynchester Moat,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=59524,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=59524
The Centre,59720,51.446575236276,-0.40957914853112,London,The Freddie Mercury Memorial Plaque,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=59720,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=59720
Green Lanes,60011,51.582583272543,-0.099552869796753,London,Coliseum Cinema (Site of),Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=60011,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=60011
Frobisher Road,60012,51.586801461722,-0.10186493396759,London,Premier Electric Cinema (Former),Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=60012,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=60012
,60220,51.531833648682,0.038690000772476,London,Come On You Irons,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=60220,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=60220
Broadway,60346,51.518537410045,0.19017398357391,London,Rainham Clock Tower & War Memorial,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=60346,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=60346
11 South Grove,60499,51.570501872281,-0.14858370382743,London,Highgate Literary And Scientific Institution,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=60499,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=60499
Wightman Road,60535,51.588609613341,-0.11018514633179,London,Grand Picture Palace (Site of),Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=60535,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=60535
Conway Road,60953,51.583406608497,-0.093727111816406,London,The Old Fire Station,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=60953,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=60953
,60960,51.480032,0.091634,London,George Webb Fountain,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=60960,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=60960
"Airport House, Purley Way",61010,51.356895821434,-0.11713743209839,London,Croydon Airport Visitor Centre,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=61010,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=61010
,61063,51.49529802827,-0.067056228116402,London,Spa Road Station (closed),Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=61063,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=61063
,61116,51.373388271453,0.097325229132467,London,Orpington War Memorial,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=61116,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=61116
,61177,51.465693,0.008764,London,The Blackheath Preservation Trust,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=61177,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=61177
,61559,51.516651967176,-0.17728944417356,London,Isambard Kingdom Brunel statue,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=61559,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=61559
11 Tottenham Lane,61680,51.585686537899,-0.11237382888794,London,Birthplace of Lotus Cars,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=61680,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=61680
,61853,51.583394526734,-0.0027876120475115,London,"Greenwich Meridian Line, Wood Street",Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=61853,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=61853
0',62027,51.477963754042,-0.0015186599646709,London,Greenwich Meridian,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=62027,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62027
,62180,51.46413,-0.268841,London,The Crimson Cockatoo,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=62180,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62180
,62600,51.528658905444,0.021995411944359,London,Žečpospoļita,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=62600,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62600
,62654,51.596748078024,-0.24986747644669,London,Hogwarts Castle,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=62654,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62654
,62812,51.513061635382,-0.31001828426199,London,Ealing Green Memorial Gates,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=62812,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62812
,63917,51.554279330391,-0.040002548449989,London,The Missing,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=63917,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63917
,64175,51.3857274,0.0125713,London,Jos wonder emporium,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=64175,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=64175
,64426,51.491488901662,0.069220484952829,London,Woolwich Arsenal Gatehouse,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=64426,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=64426
"Omega Works, Hermitage Road",64894,51.576016050979,-0.092010498046875,London,Barrett & Robinson Piano Factory (Site of),Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=64894,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=64894
,64996,51.546389216548,0.026231602939963,London,Emmanuel church,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=64996,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=64996
,65091,51.409719038466,0.0033866424694085,London,Roger the snowman,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=65091,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=65091
,65232,51.625194,-0.062222,London,Charity School Hall,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=65232,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=65232
Manor House Gardens,65465,51.456773511897,0.0051129006446897,London,Ice House,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=65465,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=65465
,65551,51.495752284508,-0.33709395687268,London,Londontown,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=65551,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=65551
Park Hill Recreation Ground,65603,51.367768319278,-0.090342164039612,London,Park Hill Water Tower,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=65603,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=65603
,65941,51.482252,-0.263997,London,V2 Rocket Memorial,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=65941,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=65941
,65995,51.483916359915,-0.031009483903853,London,Deptford SE8,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=65995,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=65995
M11,66244,51.610506660604,-0.11512569785398,London,Duxford IWM,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=66244,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=66244
Green Lanes,66357,51.590416026599,-0.1033079624176,London,Hornsey Turnpike (Site of),Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=66357,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=66357
,66488,51.407338590966,0.024485694935871,London,Mampam,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=66488,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=66488
,66561,51.66825,-0.05856,London,Middleton halls,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=66561,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=66561
318,66569,51.56412101899,-0.22360607378056,London,Sindhi Mandir Community House,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=66569,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=66569
Wanstead Park,67440,51.56588785193,0.041566838825457,London,The Temple,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=67440,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=67440
39 Meyrick Road,67711,51.549326,-0.239705,London,Cavani Mansion,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=67711,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=67711
