address,Name,id,lat,lng,location,subCategory,details,reviews
Kastelenstraat 171,Bötcher's Broodboetiek,27552,52.326062,4.875321,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27552,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27552
Contactweg,Bolletje Brood,26837,52.389871075078,4.8561863263344,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26837,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26837
Maasstraat 82-84,Bertram & Brood - Maasstraat,27661,52.34470991,4.89531,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27661,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27661
Cornelis Schuytstraat 36-40,Bertram & Brood - Cornelis Schuytstraat,27013,52.354807698609,4.8714588014462,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27013,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27013
Tussen meer 75,Bertram & brood,26325,52.35848,4.800958,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26325,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26325
Sierplein 51,Bertram & Brood,26522,52.355089253332,4.8264442066071,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26522,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26522
Burgemeester De Vlugtlaan,Bermo Bakkerij,26504,52.379345484429,4.8328256607056,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26504,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26504
Ms. van Riemsdijkweg 30,BBrood & Koffie,27206,52.401098398431,4.8918201059073,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27206,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27206
Buikslotermeerplein 112,Banketbakkerij Van Gerven,27938,52.398569782407,4.9354791641235,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27938,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27938
Mosplein 20,Banketbakkerij D. Gerlofsma,27806,52.394740020771,4.91660408969,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27806,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27806
,Banket Bakkerij Roetman,26312,52.362112923767,4.7945050788837,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26312,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26312
Buitenveldertselaan 178,Bakkerij Van Muyden,27445,52.325015374367,4.8689632042558,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27445,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27445
,Bakkerij Turkiyem,26374,52.35812022861,4.8053696201869,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26374,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26374
Nieuwendammerdijk 4,Bakkerij Sjoerd van Willes,27816,52.39089678191,4.9255657196045,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27816,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27816
,Bakkerij Saray,28156,52.36388,4.9385368824005,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=28156,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28156
Omval,Bakkerij Renzema,27786,52.344475607577,4.9148023788423,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27786,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27786
Theresiastraat 34,Bakkerij Oranje,26411,52.345446963643,4.8117787823938,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26411,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26411
Molukkenstraat,Bakkerij Oost,28154,52.359893132706,4.9397218090159,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=28154,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28154
Pampuslaan 20,Bakkerij Lia,26193,52.351633173257,5.0065755823876,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26193,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26193
